Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed,place name,place_id,address,lat,lon
Regina Hospital,43,Hastings,MN,2.191065594370445,0.050955013822568486,Regina Hospital,ChIJzbOw8hnE94cRPxcQ9jWI6fU,"1175 Nininger Rd, Hastings, MN 55033, United States",44.7471043,-92.87306679999999
Regional One Medical Center,326,Memphis,TN,23.023370577281195,0.07062383612662942,Regional One Health Medical Center,ChIJJR6eF2R-1YcRJ8smgMQTqLA,"877 Jefferson Ave, Memphis, TN 38103, United States",35.1419317,-90.0318681
Regional Health Services of Howard County,18,Cresco,IA,1.1221532091097308,0.06234184495054061,Regional Health Services of Howard County,ChIJpTtf8CVC-ocR8C1o1aVmGe4,"235 8th Ave W, Cresco, IA 52136, United States",43.3813178,-92.1178939
Regional Hospital,26,Burien,WA,1.6086441681468324,0.06187092954410895,Regional Hospital,ChIJEVDPwfFFkFQRgdu2Z0YPyGM,"16251 Sylvester Rd SW, Burien, WA 98166, United States",47.457487,-122.343248
Regional Hospital of Scranton,154,Scranton,PA,10.877511311156432,0.07063319033218464,Commonwealth Health Regional Hospital of Scranton,ChIJbWD5Ms3exIkRjTby-0TDPGw,"746 Jefferson Ave, Scranton, PA 18510, United States",41.4125697,-75.6536684
Regional Medical Center,25,Manchester,IA,1.5585461237635152,0.06234184495054061,Regional Medical Center,ChIJme0hk0C05IcRWAhwerFC1xs,"709 W Main St, Manchester, IA 52057, United States",42.48489,-91.4667328
Regional Medical Center,49,Alamosa,CO,3.733683859122016,0.07619762977800032,SLV Health Regional Medical Center,ChIJ9QB5FvF7FocR6prfrhNqiFI,"106 Blanca Avenue, Alamosa, CO 81101, United States",37.4721919,-105.8825469
Regional Medical Center,286,Orangeburg,SC,20.137557501112926,0.07041104021368155,The Regional Medical Center,ChIJd2jUTJ_U-IgRLktgfV2xkJw,"3000 St Matthews Rd, Orangeburg, SC 29118, United States",33.5401756,-80.8306233
Regional Medical Center Bayonet Point,290,Hudson,FL,20.0232450023245,0.06904567242180862,Regional Medical Center Bayonet Point,ChIJf1awQp-bwogRtNt1EuKRTjg,"14000 Fivay Rd, Hudson, FL 34667, United States",28.3613145,-82.6890326
Regional Medical Center of Central Alabama,57,Greenville,AL,2.984802777619671,0.052364961010871416,LV Stabler Memorial Hospital,ChIJ-yG6UGk8jogRL2yPzKqNlWc,"29 L V Stabler Dr, Greenville, AL 36037, United States",31.829198,-86.6461325
Regional Medical Center of San Jose,258,San Jose,CA,20.135049983417822,0.07804282939309233,Regional Medical Center,ChIJ_3X2kATNj4ARJq22N-TR2io,"225 N Jackson Ave, San Jose, CA 95116, United States",37.36277,-121.8497581
Regional One Medical Center Extended Care Hospital,30,Memphis,TN,2.118715083798883,0.07062383612662942,Regional One Health Extended Care Hospital,ChIJUXjed2N-1YcR2y2SUCbiYt0,"890 Madison Ave, Memphis, TN 38103, United States",35.141411,-90.031337
Regional One Rehabilitation Hospital,0,Memphis,TN,0.0,0.07062383612662942,Regional One Health Rehabilitation Hospital,ChIJUXjed2N-1YcRElAoTsaw_7s,"Rehabilitation Hospital, 6555 Quince Rd, Memphis, TN 38103, United States",35.0685221,-89.84469519999999
Regional Rehabilitation Hospital,58,Phenix City,AL,3.0371677386305427,0.052364961010871416,Regional Rehabilitation Hospital,ChIJ6w0y_uvOjIgRXJmxgjbcclY,"3715 Highway, US-280, Phenix City, AL 36867, United States",32.4987363,-85.0463512
Regional West Garden County Hospital,10,Oshkosh,NE,0.6521130702490905,0.06521130702490904,Regional West Garden County Hospital,ChIJ1w6rOlXDcIcR9UcC7wBNsRc,"1100 W 2nd St, Oshkosh, NE 69154, United States",41.41264320000001,-102.3484453
Regional West Medical Center,158,Scottsbluff,NE,10.303386509935631,0.06521130702490904,Regional West Medical Center,ChIJ11AX5N5RZYcRW_RcAoy2y2E,"4021 Ave B, Scottsbluff, NE 69361, United States",41.8866786,-103.6643123
Regions Hospital,452,Saint Paul,MN,23.03166624780096,0.050955013822568486,Regions Hospital,ChIJWUg0-VTV94cR-R_ed7kz5gs,"640 Jackson St, St Paul, MN 55101, United States",44.9547542,-93.09443069999999
Rehabilitation Hospital at Lee Memorial Hospital,0,Fort Myers,FL,0.0,0.06904567242180862,Rehabilitation Hospital,ChIJT4wzndtB24gR6dnwTTJHowA,"2776 S Cleveland Ave Medical Office Center, Fort Myers, FL 33901, United States",26.6283026,-81.87425329999999
Rehabilitation Hospital Navicent Health,58,Macon,GA,4.3843542328806695,0.07559231436001156,"Rehabilitation Hospital, Navicent Health",ChIJ____pMv484gRQ1q45PRBTGE,"3351 Northside Dr, Macon, GA 31210, United States",32.893255,-83.68054959999999
Rehabilitation Hospital of Beauregard,0,Deridder,LA,0.0,0.05631156697471311,Beauregard Health System Rehabilitation Services,ChIJs2RMsNqyO4YRc5YreBa2kHQ,"600 S Pine St, DeRidder, LA 70634, United States",30.8418221,-93.28869879999999
Rehabilitation Hospital of Fort Wayne,36,Fort Wayne,IN,2.7422893810805213,0.07617470503001449,Rehabilitation Hospital of Ft. Wayne,ChIJ0TR58MPnFYgRjKvjkCgHW4U,"7970 W Jefferson Blvd, Fort Wayne, IN 46804, United States",41.0428899,-85.24816369999999
Rehabilitation Hospital of Indiana,91,Indianapolis,IN,6.931898157731317,0.07617470503001449,Rehabilitation Hospital of Indiana,ChIJyfqlT42pbIgRs77JKpt8mFI,"4141 Shore Dr, Indianapolis, IN 46254, United States",39.8295645,-86.2779031
Rehabilitation Hospital of Jennings,27,Jennings,LA,1.5204123083172543,0.05631156697471311,Rehabilitation Hospital,ChIJczj_FcxbO4YRi0sexnZYzDw,"1 Hospital Dr #101, Jennings, LA 70546, United States",30.2407398,-92.6620025
Rehabilitation Hospital of Northern Arizona,40,Flagstaff,AZ,3.2004889975550115,0.0800122249388753,Rehabilitation Hospital of Northern Arizona,ChIJd1H5LS6PLYcR4400sfFqDa8,"1851 N Gemini Rd, Flagstaff, AZ 86001, United States",35.21037099999999,-111.6301607
Rehabilitation Hospital of Northwest Ohio,40,Toledo,OH,3.081700638021569,0.07704251595053921,Rehabilitation Hospital of Northwest Ohio,ChIJYXuWQlt4PIgRDuwlKrkBYHg,"1455 W Medical Loop, Toledo, OH 43614, United States",41.6148649,-83.6196368
Rehabilitation Hospital of Rhode Island,82,North Smithfield,RI,5.111959287531807,0.0623409669211196,Rehabilitation Hospital of Rhode Island,ChIJxThk9m9q5IkRRiioynbARi0,"116 Eddie Dowling Hwy, North Smithfield, RI 02896, United States",41.9813343,-71.512661
Rehabilitation Hospital of Rosepine,36,Rosepine,LA,2.027216411089672,0.05631156697471311,Tri Parish Rehab Hospital,ChIJ_aJhlNlNOoYR-n9ZMV5tc8Q,"8088 Hawks Rd, Leesville, LA 71446, United States",30.9408618,-93.2843539
Rehabilitation Hospital of Southern New Mexico,40,Las Cruces,NM,3.0222956234516927,0.07555739058629232,Rehabilitation Hospital of Southern New Mexico,ChIJNWZ4ukw93oYRmY739RtSm2M,"4441 E Lohman Ave, Las Cruces, NM 88011, United States",32.3252,-106.724206
Rehabilitation Hospital of the Northwest,30,Post Falls,ID,1.3992824192721682,0.046642747309072266,Rehabilitation Hospital of the Northwest,ChIJC4-kprzDYVMR32LVj7B0lws,"3372 East Jenalan Ave, Post Falls, ID 83854, United States",47.7127316,-116.9019969
Rehabilitation Hospital of the Pacific,80,Honolulu,HI,5.38999161308359,0.06737489516354488,REHAB Hospital of the Pacific,ChIJ76hiZ9ZtAHwR9WjPLSYnSb8,"226 N Kuakini St, Honolulu, HI 96817, United States",21.3213869,-157.8545567
Rehabilitation Hospital of Wisconsin,40,Waukesha,WI,2.2772799156562997,0.05693199789140749,Rehabilitation Hospital of Wisconsin,ChIJCZz9gp-vBYgROhVw_vlAQeU,"1625 Coldwater Creek Dr, Waukesha, WI 53188, United States",43.0260693,-88.2870937
Rehoboth McKinley Christian Health Care Services Hospital,28,Gallup,NM,2.115606936416185,0.07555739058629232,Rehoboth McKinley Christian Health Care Services Emergency Room,ChIJofQ1oWPeJIcRzFRfkFZ3NdU,"1901 Redrock Dr, Gallup, NM 87301, United States",35.5066993,-108.7262874
Reid Hospital,221,Richmond,IN,16.834609811633197,0.07617470503001449,Reid Health,ChIJpV4GxpHsP4gR0N1eLXHdThU,"1100 Reid Pkwy, Richmond, IN 47374, United States",39.8647167,-84.884643
Reno Behavioral Healthcare Hospital,124,Reno,NV,11.152890587673195,0.08994266602962253,Reno Behavioral Healthcare Hospital,ChIJk2oF1OI_mYARwnjPrI3u-tA,"6940 Sierra Center Pkwy, Reno, NV 89511, United States",39.4636917,-119.7763671
Renown Children's Hospital,0,Reno,NV,0.0,0.08994266602962253,Renown Children's Hospital,ChIJoZyMTKlAmYARZ_EhuhJraFk,"1155 Mill St, Reno, NV 89502, United States",39.52552,-119.7952114
Renown Regional Medical Center,637,Reno,NV,57.29347826086956,0.08994266602962253,Renown Regional Emergency Room,ChIJoZyMTKlAmYARqUjtBO2dj_I,"1155 Mill St, Reno, NV 89502, United States",39.52552,-119.7952114
Renown Rehabilitation Hospital,0,Reno,NV,0.0,0.08994266602962253,Renown Rehabilitation Hospital,ChIJd0uNjKhAmYARlT64JKOqmQU,"1495 Mill St, Reno, NV 89502, United States",39.5237769,-119.7925659
Renown South Meadows Medical Center,138,Reno,NV,12.41208791208791,0.08994266602962253,Renown South Meadows Medical Center,ChIJw_ijihkVmYARqMjVXxLFNwI,"10101 Double R Blvd, Reno, NV 89521, United States",39.4359707,-119.7600878
Republic County Hospital,25,Belleville,KS,1.3554852320675106,0.05421940928270042,Republic County Hospital,ChIJL77Eymb7l4cR3e0iZokHOYE,"2420 G St, Belleville, KS 66935, United States",39.8175847,-97.6373504
Research Medical Center,442,Kansas City,MO,30.826732673267326,0.06974373907979033,Research Medical Center,ChIJoS-DyIvlwIcRkELvx7UuIiM,"2316 E Meyer Blvd, Kansas City, MO 64132, United States",39.0097467,-94.5589334
Research Psychiatric Center,100,Kansas City,MO,6.9743739079790315,0.06974373907979033,Research Psychiatric Center,ChIJb7fckYjlwIcRoWe8kjQjM-Y,"2323 E 63rd St, Kansas City, MO 64130, United States",39.0113503,-94.5598569
Resolute Health Hospital,112,New Braunfels,TX,7.974352910261464,0.07119957955590593,Resolute Health Hospital,ChIJ02DEiMm8XIYRDmKhKDyv17s,"555 Creekside Crossing, New Braunfels, TX 78130, United States",29.7206131,-98.0695914
Reston Hospital Center,203,Reston,VA,13.487498754856059,0.0664408805657934,Reston Hospital Center,ChIJ7TItbR1ItokRNj0c0yfdDRw,"1850 Town Center Pkwy, Reston, VA 20190, United States",38.9625781,-77.3647544
Retreat Doctor's Hospital - A Campus of Henrico Doctor's Hospital,116,Richmond,VA,7.7071421456320355,0.0664408805657934,Retreat Doctors' Hospital,ChIJu7NbIP0TsYkReU48VBcxTws,"2621 Grove Ave, Richmond, VA 23220, United States",37.5537882,-77.4728112
Reynolds Memorial Hospital,79,Glen Dale,WV,5.788702371436184,0.07327471356248334,Reynolds Memorial Hospital,ChIJnfepuSXeNYgRuWTkxb8ucMY,"800 Wheeling Ave, Glen Dale, WV 26038, United States",39.9461191,-80.75288139999999
Rhea Medical Center,25,Dayton,TN,1.7655959031657356,0.07062383612662942,Rhea Medical Center,ChIJA7LScSChYIgRK11AIk2sgt4,"9400 Rhea County Hwy, Dayton, TN 37321, United States",35.5292587,-84.9818353
Rhode Island Hospital,691,Providence,RI,43.07760814249364,0.0623409669211196,Rhode Island Hospital,ChIJDRYk5mhF5IkRKQ0K0SrpQ3s,"593 Eddy St, Providence, RI 02903, United States",41.8111718,-71.41102599999999
Rice County District Hospital,25,Lyons,KS,1.3554852320675106,0.05421940928270042,Rice County District Hospital,ChIJy4Q2YnSepIcRUrhj0KCb-9o,"619 S Clark Ave, Lyons, KS 67554, United States",38.3411928,-98.2166647
Rice Medical Center,21,Eagle Lake,TX,1.4951911706740246,0.07119957955590593,Rice Medical Center,ChIJtR1r7DQTQYYRvweS63p3zck,"600 Austin Rd, East Bernard, TX 77435, United States",29.5877183,-96.345334
Riceland Medical Center,25,Winnie,TX,1.7799894888976482,0.07119957955590593,Riceland Medical Center,ChIJY7AMr_LUPoYRrp8a0W-6Cww,"538 Broadway Ave, Winnie, TX 77665, United States",29.8196804,-94.3764638
Richard L. Roudebush VA Medical Center,0,Indianapolis,IN,0.0,0.07617470503001449,Roudebush VA Medical Center,ChIJj3U4sTlXa4gRYAWJ5KGbZd8,"1481 W 10th St, Indianapolis, IN 46202, United States",39.77817719999999,-86.1867987
Richardson Medical Center,38,Rayville,LA,2.139839545039098,0.05631156697471311,Richardson Medical Center,ChIJSeKlbtf7LoYRTx5fOjJZAtc,"254 LA-3048, Rayville, LA 71269, United States",32.4632994,-91.7492185
Richmond Community Hospital,101,Richmond,VA,6.710528937145134,0.0664408805657934,Richmond Community Hospital,ChIJA7Wws8YQsYkRkR7wtdymDpI,"1500 N 28th St, Richmond, VA 23223, United States",37.5404075,-77.4067922
Richmond Medical Center,0,Richmond,CA,0.0,0.07804282939309233,Kaiser Permanente Richmond Medical Center,ChIJSyc1RamChYARiOyVm944TuE,"901 Nevin Ave, Richmond, CA 94801, United States",37.937255,-122.3610707
Richmond State Hospital,213,Richmond,IN,16.225212171393085,0.07617470503001449,Richmond State Hospital,ChIJA7VZg2MBQIgR56oygJv4EVI,"498 NW 18th St, Richmond, IN 47374, United States",39.8346752,-84.9269066
Richmond University Medical Center,300,Staten Island,NY,21.127156789197297,0.07042385596399099,Richmond University Medical Center,ChIJ3w2MYxNOwokRPp49XxulCPA,"355 Bard Ave, Staten Island, NY 10310, United States",40.6356701,-74.10582699999999
Riddle Memorial Hospital,227,Media,PA,16.033734205405914,0.07063319033218464,Riddle Hospital,ChIJoQW1airpxokRboIoWeTAZjE,"1068 W Baltimore Pike, Media, PA 19063, United States",39.9127314,-75.4309103
Ridgecrest Regional Hospital,150,Ridgecrest,CA,11.706424408963851,0.07804282939309233,Ridgecrest Regional Hospital,ChIJSabLlTYTwYARJSi2h31Etao,"1081 N China Lake Blvd, Ridgecrest, CA 93555, United States",35.64086169999999,-117.6713942
Ridgeview Behavioral Health Services,16,Oak Ridge,TN,1.1299813780260708,0.07062383612662942,Ridgeview Behavioral Health Services,ChIJlQPgOW8zXIgR_PrIol2WvRs,"240 W Tyrone Rd, Oak Ridge, TN 37830, United States",36.0258785,-84.2430222
Ridgeview Behavioral Hospital,84,Middle Pointe,OH,6.471571339845292,0.07704251595053921,Ridgeview Behavioral Hospital,ChIJCb1houJoPogRMuMXWdLZQJ8,"17872 Lincoln Hwy, Middle Point, OH 45863, United States",40.8773979,-84.4788257
Ridgeview Institute,188,Smyrna,GA,14.211355099682171,0.07559231436001156,Ridgeview Institute,ChIJfWcN-KgQ9YgRKv2VLaz2B-k,"3995 S Cobb Dr SE, Smyrna, GA 30080, United States",33.8564186,-84.51103169999999
Ridgeview Institute Monroe,88,Monroe,GA,6.652123663681017,0.07559231436001156,Ridgeview Institute – Monroe,ChIJHW-pE1jQ9YgRbi_whAwV7nA,"709 Breedlove Dr, Monroe, GA 30655, United States",33.7832121,-83.71970329999999
Ridgeview Le Sueur Medical Center,64,Le Sueur,MN,3.261120884644383,0.050955013822568486,Ridgeview Le Sueur Medical Center,ChIJKR7z2s_P9YcRxWTZSzYEJDc,"621 S 4th St, Le Sueur, MN 56058, United States",44.4541572,-93.915656
Ridgeview Medical Center,124,Waconia,MN,6.318421713998492,0.050955013822568486,Ridgeview Medical Center,ChIJ_U0oPkj89YcRY7YwosoOnhQ,"500 S Maple St, Waconia, MN 55387, United States",44.8428821,-93.7929654
Ridgeview Sibley Medical Center,16,Arlington,MN,0.8152802211610958,0.050955013822568486,Ridgeview Sibley Medical Center,ChIJVzioRuu_9YcRvii5e5XDtjc,"601 W Chandler St, Arlington, MN 55307, United States",44.6104689,-94.08511999999999
Riley Hospital for Children,0,Indianapolis,IN,0.0,0.07617470503001449,Riley Hospital for Children,ChIJ1e14TDRXa4gRTMCR1NCWXDQ,"705 Riley Hospital Dr, Indianapolis, IN 46202, United States",39.7774285,-86.1800805
Ringgold County Hospital,16,Mount Ayr,IA,0.9974695192086496,0.06234184495054061,Ringgold County Hospital,ChIJv0M9EAiw64cROPSB0bNVX1o,"504 N Cleveland St, Mt Ayr, IA 50854, United States",40.7189405,-94.222506
Rio Grande Hospital,17,Del Norte,CO,1.2953597062260056,0.07619762977800032,Rio Grande Hospital,ChIJl5w0kg7wFYcREbttIORXkUE,"310 Co Rd 14, Del Norte, CO 81132, United States",37.674237,-106.3642497
Rio Grande Regional Hospital,320,McAllen,TX,22.7838654578899,0.07119957955590593,Rio Grande Regional Hospital,ChIJteaIzaqgZYYR5qxDYD1Lbok,"101 E Ridge Rd, McAllen, TX 78503, United States",26.1866254,-98.2209321
Rio Grande State Center,55,Harlingen,TX,3.915976875574826,0.07119957955590593,Rio Grande State Center,ChIJb_QXK3qBb4YRU7Mhg1in75g,"1401 S Rangerville Rd, Harlingen, TX 78552, United States",26.1593686,-97.70813319999999
Ripon Medical Center,18,Ripon,WI,1.0247759620453347,0.05693199789140749,Ripon Medical Center,ChIJNYQ-iLBVAYgRgF7dGDa4rlM,"845 Parkside St, Ripon, WI 54971, United States",43.834366,-88.817506
Rivendell Behavioral Health Services of Arkansas,77,Benton,AR,4.486056143580304,0.0582604693971468,Rivendell Behavioral Health Services of Arkansas,ChIJ6f0PrddWzYcRklT9BbEDpM8,"100 Rivendell Dr, Benton, AR 72019, United States",34.6135639,-92.5326918
Rivendell Behavioral Health Services of Kentucky,81,Bowling Green,KY,4.633174612741848,0.05719968657705985,Rivendell Behavioral Health,ChIJ1b--2czlZYgR27REmsQ_RGk,"1035 Porter Pike, Bowling Green, KY 42103, United States",36.996798,-86.383636
River Bend Hospital,16,West Lafayette,IN,1.2187952804802318,0.07617470503001449,River Bend Hospital,ChIJwRmwcpACE4gRbxKZLE2jtS4,"2900 N River Rd, West Lafayette, IN 47906, United States",40.4596673,-86.8936906
River Crest Hospital,80,San Angelo,TX,5.695966364472475,0.07119957955590593,River Crest Hospital,ChIJB-yg5xTkV4YRG3AOyMmXgVI,"1636 Hunters Glen Rd, San Angelo, TX 76901, United States",31.4474756,-100.5104534
River Falls Area Hospital,25,River Falls,WI,1.4232999472851873,0.05693199789140749,River Falls Area Hospital,ChIJGb3_myT794cRVvoDnZSKGkA,"1629 E Division St, River Falls, WI 54022, United States",44.8642932,-92.6032249
River Hospital,24,Alexandria Bay,NY,1.6901725431357844,0.07042385596399099,River Hospital Inc.,ChIJizwOZv1v2IkRaUv80prOeK0,"4 Fuller St, Alexandria Bay, NY 13607, United States",44.3375472,-75.92040229999999
River Oaks Hospital,126,New Orleans,LA,7.095257438813852,0.05631156697471311,River Oaks Hospital,ChIJG-SmhW26IIYRn1s89VxLtA0,"1525 River Oaks Rd W, New Orleans, LA 70123, United States",29.9618057,-90.2028784
River Park Hospital,187,Huntington,WV,13.702371436184384,0.07327471356248334,River Park Hospital,ChIJvbZ1_s0JRogR0eFpUnB7VlA,"1230 6th Ave, Huntington, WV 25701, United States",38.4195346,-82.43686249999999
River Place Behavioral Health,82,LaPlace,LA,4.617548491926475,0.05631156697471311,River Place Behavioral Health Hospital,ChIJyfuvxeTTIIYR41Z0VW9w2DI,"500 Rue de Sante, Laplace, LA 70068, United States",30.0732375,-90.51562849999999
River Point Behavioral Health,84,Jacksonville,FL,5.799836483431924,0.06904567242180862,River Point Behavioral Health,ChIJJwSratq15YgRq7ZeMVSUUdU,"6300 Beach Blvd, Jacksonville, FL 32216, United States",30.2907333,-81.596954
River Vista Health and Wellness,40,Columbus,OH,3.081700638021569,0.07704251595053921,RiverVista Health & Wellness,ChIJ-ettoEiJOIgR5qvk6bdVoaQ,"1599 Alum Creek Dr, Columbus, OH 43209, United States",39.935229,-82.94333449999999
River's Edge Hospital & Clinic at St. Peter,17,Saint Peter,MN,0.8662352349836643,0.050955013822568486,River's Edge Hospital & Clinic,ChIJdVJeafTN9YcR9KrSdTdKw50,"1900 N Sunrise Dr, St Peter, MN 56082, United States",44.3509731,-93.97093819999999
Riverbend Rehabilitation Hospital,12,Monroe,LA,0.6757388036965573,0.05631156697471311,Riverbend Rehabilitation Hospital,ChIJ9aBHX7tJLoYRZo5PFvuRlDY,"4310 S Grand St, Monroe, LA 71202, United States",32.457402,-92.1165369
RiverBridge Specialty Hospital,40,Vidalia,LA,2.2524626789885245,0.05631156697471311,Promise Hospital of Miss Lou,ChIJq1NXt7P1JYYRo0ahlwVQxQ4,"209 Front St, Vidalia, LA 71373, United States",31.56114789999999,-91.4261428
Riveredge Hospital,210,Forest Park,IL,14.241570560788805,0.06781700267042287,Riveredge Hospital,ChIJjaFaxw41DogRwarwBVkxCNo,"8311 Roosevelt Rd, Forest Park, IL 60130, United States",41.8650002,-87.82842339999999
Riverland Medical Center,25,Ferriday,LA,1.4077891743678277,0.05631156697471311,Riverland Medical Center,ChIJDX0dlzZgL4YRyBxToXaqvLI,"1700 EE Wallace Boulevard, Ferriday, LA 71334, United States",31.6469052,-91.55491950000001
Riverside Behavioral Health Center,79,Hampton,VA,5.24882956469768,0.0664408805657934,Riverside Behavioral Health Center,ChIJeyeF1g-DuokRFNWu8XLLpig,"2244 Executive Dr, Hampton, VA 23666, United States",37.053794,-76.395956
Riverside Community Hospital,478,Riverside,CA,37.30447244989814,0.07804282939309233,Riverside Community Hospital,ChIJI0bVZeyx3IAR3RrSSPBJm1c,"4445 Magnolia Ave, Riverside, CA 92501, United States",33.9766031,-117.3808983
Riverside Doctors Hospital Williamsburg,40,Williamsburg,VA,2.6576352226317357,0.0664408805657934,Riverside Doctors' Hospital Williamsburg,ChIJHd0t5EKIsIkR7wN0iQYmftE,"1500 Commonwealth Ave, Williamsburg, VA 23185, United States",37.2509491,-76.6686491
Riverside Hospital,28,Alexandria,LA,1.5767238752919668,0.05631156697471311,Riverside Hospital,ChIJ6xGy60VLJYYRGJBOTK4vU0g,"13 Heyman Ln, Alexandria, LA 71303, United States",31.3013135,-92.4873338
Riverside Medical Center,335,Kankakee,IL,22.71869589459166,0.06781700267042287,Riverside Medical Center,ChIJBdO53RbdDYgRuvczxHEe_ck,"350 N Wall St, Kankakee, IL 60901, United States",41.1242955,-87.8832442
Riverside Medical Center,25,Franklinton,LA,1.4077891743678277,0.05631156697471311,Riverside Medical Center,ChIJ6UCqAGN3J4YRz28ybFvvIJ0,"1900 Main St, Franklinton, LA 70438, United States",30.8341546,-90.1529984
Riverside Medical Center,226,Riverside,CA,17.63767944283887,0.07804282939309233,Kaiser Permanente Riverside Medical Center,ChIJnU8iQUa33IARYv3JcacINag,"10800 Magnolia Ave, Riverside, CA 92505, United States",33.905076,-117.4694322
Riverside Regional Medical Center,357,Newport News,VA,23.71939436198825,0.0664408805657934,Riverside Regional Medical Center,ChIJvzwvNUN4sIkRRuCLAaXt7Wk,"500 J Clyde Morris Blvd, Newport News, VA 23601, United States",37.0638919,-76.4831173
Riverside Rehabilitation Institute,50,Newport News,VA,3.3220440282896697,0.0664408805657934,Riverside Rehabilitation Center-Hampton,ChIJsSdS46mcuokRIEtrkGKumUk,"414 Algonquin Rd, Hampton, VA 23661, United States",37.0122407,-76.363906
Riverside Shore Memorial Hospital,46,Onancock,VA,3.056280506026497,0.0664408805657934,Riverside Shore Memorial Hospital,ChIJvZSkTFYruokRFEeQp72zp3Q,"20480 Market St, Onancock, VA 23417, United States",37.6991982,-75.7217991
Riverside Tappahannock Hospital,67,Tappahannock,VA,4.451538997908158,0.0664408805657934,Riverside Tappahannock Hospital,ChIJIX9JrybLsIkRN6sKzndrwyU,"618 Hospital Rd, Tappahannock, VA 22560, United States",37.9008751,-76.87912279999999
Riverside University Medical Center,439,Moreno Valley,CA,34.260802103567535,0.07804282939309233,Riverside University Medical Center,ChIJ43qMZHWn3IARperg31tOdzc,"Moreno Valley, CA 92555, United States",33.91155,-117.195009
Riverside Walter Reed Hospital,67,Gloucester,VA,4.451538997908158,0.0664408805657934,Riverside Walter Reed Hospital,ChIJ3ZoPzH2csIkRd_YbSKTNOAM,"7519 Hospital Dr, Gloucester, VA 23061, United States",37.4199078,-76.5417437
Riverton Hospital,87,Riverton,UT,6.9506035578144845,0.07989199491740788,Riverton Hospital,ChIJxfcNMkuEUocRNACiBtwvWf4,"3741 W 12600 S, Riverton, UT 84065, United States",40.5205677,-111.9804371
RiverValley Behavioral Health Hospital,0,Owensboro,KY,0.0,0.05719968657705985,RiverValley Behavioral Health Childrens Hospital,ChIJeYCnOHK6b4gRcpoFn90tf9w,"1000 Industrial Dr, Owensboro, KY 42301, United States",37.7845249,-87.1563158
Riverview Behavioral Health,62,Texarkana,AR,3.6121491026231016,0.0582604693971468,Riverview Behavioral Health Hospital,ChIJFQL0jClqNIYRENHG3zvdj9Q,"701 Arkansas Blvd, Texarkana, AR 71854, United States",33.4607654,-94.0354047
RiverView Health,54,Crookston,MN,2.7515707464186985,0.050955013822568486,RiverView Health,ChIJib2Y3JxbxlIRWo32FlN5T20,"323 S Minnesota St, Crookston, MN 56716, United States",47.7735002,-96.617452
Riverview Health Noblesville Hospital,158,Noblesville,IN,12.035603394742287,0.07617470503001449,Riverview Health: Emergency Room,ChIJb2j9ttqwFIgRKwvTz1K_RuE,"395 Westfield Rd, Noblesville, IN 46060, United States",40.0456899,-86.0243137
Riverview Health Westfield Hospital,0,Westfield,IN,0.0,0.07617470503001449,Riverview Health Westfield Hospital,ChIJ9xNecaqvFIgRoltsy_gy9HA,"17600 Shamrock Blvd, Westfield, IN 46074, United States",40.043512,-86.134076
Riverview Medical Center,304,Red Bank,NJ,18.123240989455958,0.05961592430742092,Hackensack Meridian Health Riverview Medical Center Emergency Room,ChIJZZxOFUYwwokRrJZTCyirZ74,"1 Riverview Plaza, Red Bank, NJ 07701, United States",40.353478,-74.06413529999999
Riverview Psychiatric Center,92,Augusta,ME,5.269807280513919,0.05728051391862955,Riverview Psychiatric Center,ChIJdcinZtAGskwRF7fvcwTGxt8,"250 Arsenal St, Augusta, ME 04330, United States",44.2996501,-69.77086539999999
Riverview Regional Medical Center,281,Gadsden,AL,14.714554044054868,0.052364961010871416,Riverview Regional Medical Center - Emergency Care,ChIJTd8nw60-iogR3N0roOgdIyk,"600 S 3rd St, Gadsden, AL 35901, United States",34.0045179,-86.0034532
Riverview Regional Medical Center,35,Carthage,TN,2.47183426443203,0.07062383612662942,Riverview Regional Medical Center,ChIJZYskXr6UZogRY0qMWkzQ8ac,"158 Hospital Dr, Carthage, TN 37030, United States",36.2641554,-85.9501283
Riverwood HealthCare Center,25,Aitkin,MN,1.2738753455642122,0.050955013822568486,Riverwood Healthcare Center Hospital,ChIJa4246ag-sVIRM9dJcxmdeVw,"200 Bunker Hill Dr, Aitkin, MN 56431, United States",46.5295496,-93.6982611
RiverWoods Behavioral Health System,155,Riverdale,GA,11.71680872580179,0.07559231436001156,Riverwoods Behavioral Health System,ChIJiy7kDYf79IgRfkKSxBPO2-M,"223 Medical Center Dr, Riverdale, GA 30274, United States",33.5820484,-84.3909415
RMC Anniston,270,Anniston,AL,14.138539472935285,0.052364961010871416,Regional Medical Center,ChIJJThyzsCzi4gRDq5J0WTiwkI,"400 E 10th St, Anniston, AL 36207, United States",33.6555729,-85.8234961
RML Specialty Hospital Chicago,61,Chicago,IL,4.136837162895795,0.06781700267042287,RML Specialty Hospital,ChIJ7aaeeJYyDogRoDAbzgvsCfg,"3435 W Van Buren St, Chicago, IL 60624, United States",41.8753086,-87.71244279999999
