,Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed
5479,Santa Clara Medical Center,327,Santa Clara,CA,25.520005211541196,0.07804282939309234
5480,Santa Clara Valley Medical Center,974,San Jose,CA,76.01371582887194,0.07804282939309234
5481,Santa Cruz County Psychiatric Health Facility,16,Santa Cruz,CA,1.2486852702894775,0.07804282939309234
5482,Santa Cruz Valley Regional Hospital,49,Green Valley,AZ,3.92059902200489,0.0800122249388753
5483,Santa Paula Hospital,0,Santa Paula,CA,0.0,0.07804282939309234
5484,Santa Rosa Hospital,173,Santa Rosa,CA,13.501409485004976,0.07804282939309234
5485,Santa Rosa Medical Center,108,Milton,FL,7.456932621555331,0.06904567242180862
5486,Santa Rosa Memorial Hospital,298,Santa Rosa,CA,23.256763159141517,0.07804282939309234
5487,Santa Ynez Valley Cottage Hospital,11,Solvang,CA,0.8584711233240158,0.07804282939309234
5488,Santiam Hospital,40,Stayton,OR,2.691638795986622,0.06729096989966556
5489,Sarah Bush Lincoln Health Center,102,Mattoon,IL,6.917334272383133,0.06781700267042287
5490,Sarah D. Culbertson Memorial Hospital,22,Rushville,IL,1.4919740587493031,0.06781700267042287
5491,Sarasota Memorial Hospital,766,Sarasota,FL,52.8889850751054,0.06904567242180862
5492,Saratoga Hospital,171,Saratoga Springs,NY,12.042479369842459,0.07042385596399099
5493,Satanta District Hospital,13,Satanta,KS,0.7048523206751055,0.05421940928270042
5494,Sauk Prairie Memorial Hospital,36,Prairie du Sac,WI,2.0495519240906694,0.05693199789140749
5495,Saunders Medical Center,76,Wahoo,NE,4.956059333893087,0.06521130702490904
5496,Savoy Medical Center,176,Mamou,LA,9.910835787549507,0.05631156697471311
5497,Scenic Mountain Medical Center,92,Big Spring,TX,6.550361319143346,0.07119957955590593
5498,Scheurer Hospital,25,Pigeon,MI,1.6386897579672086,0.06554759031868834
5499,Schick Shadel Hospital,63,Seattle,WA,3.8978685612788633,0.061870929544108944
5500,Schleicher County Medical Center,14,Eldorado,TX,0.996794113782683,0.07119957955590593
5501,Schneck Medical Center,91,Seymour,IN,6.931898157731318,0.07617470503001449
5502,Schoolcraft Memorial Hospital,12,Manistique,MI,0.7865710838242601,0.06554759031868834
5503,Schuyler Hospital,145,Montour Falls,NY,10.211459114778695,0.07042385596399099
5504,Schwab Rehabilitation Hospital,93,Chicago,IL,6.306981248349327,0.06781700267042287
5505,Scotland County Memorial Hospital,25,Memphis,MO,1.743593476994758,0.06974373907979033
5506,Scotland Memorial Hospital,104,Laurinburg,NC,6.983758525831858,0.06715152428684479
5507,Scott County Hospital,25,Scott City,KS,1.3554852320675106,0.05421940928270042
5508,Scott Memorial Hospital,25,Scottsburg,IN,1.9043676257503621,0.07617470503001449
5509,Scott Regional Hospital,25,Morton,MS,1.6360309760871414,0.06544123904348566
5510,Scripps Green Hospital,150,La Jolla,CA,11.706424408963851,0.07804282939309234
5511,Scripps Memorial Hospital Encinitas,193,Encinitas,CA,15.062266072866823,0.07804282939309234
5512,Scripps Memorial Hospital La Jolla,365,La Jolla,CA,28.485632728478706,0.07804282939309234
5513,Scripps Mercy Hospital Chula Vista,173,Chula Vista,CA,13.501409485004976,0.07804282939309234
5514,Scripps Mercy Hospital San Diego,523,San Diego,CA,40.816399772587296,0.07804282939309234
5515,Sea Pines Rehabilitation Hospital,90,Melbourne,FL,6.214110517962776,0.06904567242180862
5516,Seaside Behavioral Center - New Orleans,47,New Orleans,LA,2.646643647811516,0.05631156697471311
5517,Seaside Behavioral Center-Metairie,0,Metairie,LA,0.0,0.05631156697471311
5518,Seaside Health System-Baton Rouge,64,Baton Rouge,LA,3.603940286381639,0.05631156697471311
5519,Seattle Cancer Care Alliance,20,Seattle,WA,1.2374185908821789,0.061870929544108944
5520,Seattle Children's Hospital & Regional Medical Center,361,Seattle,WA,22.33540556542333,0.061870929544108944
5521,Sebastian River Medical Center,154,Sebastian,FL,10.633033552958528,0.06904567242180862
5522,Sedan City Hospital,17,Sedan,KS,0.9217299578059072,0.05421940928270042
5523,Sedgwick County Health Center,41,Julesburg,CO,3.1241028208980137,0.07619762977800033
5524,Seiling Community Hospital,18,Seiling,OK,1.057310684235593,0.058739482457532945
5525,Selby General Hospital,35,Marietta,OH,2.6964880582688724,0.07704251595053921
5526,Select Specialty Hospital - Cleveland Gateway,183,Cleveland,OH,14.098780418948675,0.07704251595053921
5527,Select Rehabilitation Hospital - Denton,44,Denton,TX,3.132781500459861,0.07119957955590593
5528,Select Rehabilitation Hospital of San Antonio,42,San Antonio,TX,2.9903823413480493,0.07119957955590593
5529,Select Specialty Hospital - Akron,60,Akron,OH,4.622550957032352,0.07704251595053921
5530,Select Specialty Hospital - Ann Arbor,36,Ypsilanti,MI,2.3597132514727805,0.06554759031868834
5531,Select Specialty Hospital - Augusta,80,Augusta,GA,6.047385148800925,0.07559231436001156
5532,Select Specialty Hospital - Battle Creek,25,Battle Creek,MI,1.6386897579672086,0.06554759031868834
5533,Select Specialty Hospital - Belhaven,25,Jackson,MS,1.6360309760871414,0.06544123904348566
5534,Select Specialty Hospital - Birmingham,38,Birmingham,AL,1.9898685184131142,0.05236496101087142
5535,Select Specialty Hospital - Boardman,24,Youngstown,OH,1.849020382812941,0.07704251595053921
5536,Select Specialty Hospital - Camp Hill,92,Camp Hill,PA,6.498253510560986,0.07063319033218464
5537,Select Specialty Hospital - Canton,30,Canton,OH,2.311275478516176,0.07704251595053921
5538,Select Specialty Hospital - Charleston,32,Charleston,WV,2.344790833999467,0.07327471356248334
5539,Select Specialty Hospital - Cincinnati,67,Cincinnati,OH,5.161848568686127,0.07704251595053921
5540,Select Specialty Hospital - Cincinnati North,41,Cincinnati,OH,3.1587431539721074,0.07704251595053921
5541,Select Specialty Hospital - Cleveland Fairhill,0,Cleveland,OH,0.0,0.07704251595053921
5542,Select Specialty Hospital - Columbus East,0,Columbus,OH,0.0,0.07704251595053921
5543,Select Specialty Hospital - Columbus South,66,Columbus,OH,5.084806052735588,0.07704251595053921
5544,Select Specialty Hospital - Columbus Victorian Village,186,Columbus,OH,14.329907966800294,0.07704251595053921
5545,Select Specialty Hospital - Dallas,90,Carrollton,TX,6.407962160031534,0.07119957955590593
5546,Select Specialty Hospital - Dallas Downtown,44,Dallas,TX,3.132781500459861,0.07119957955590593
5547,Select Specialty Hospital - Danville,30,Danville,PA,2.118995709965539,0.07063319033218464
5548,Select Specialty Hospital - Daytona Beach,34,Daytona Beach,FL,2.347552862341493,0.06904567242180862
5549,Select Specialty Hospital - Des Moines,30,Des Moines,IA,1.870255348516218,0.062341844950540605
5550,Select Specialty Hospital - Downriver,71,Wyandotte,MI,4.6538789126268725,0.06554759031868834
5551,Select Specialty Hospital - Durham,30,Durham,NC,2.0145457286053436,0.06715152428684479
5552,Select Specialty Hospital - Erie,50,Erie,PA,3.531659516609232,0.07063319033218464
5553,Select Specialty Hospital - Evansville,60,Evansville,IN,4.570482301800869,0.07617470503001449
5554,Select Specialty Hospital - Flint,26,Flint,MI,1.704237348285897,0.06554759031868834
5555,Select Specialty Hospital - Fort Smith,34,Fort Smith,AR,1.9808559595029913,0.058260469397146804
5556,Select Specialty Hospital - Gainesville,44,Gainesville,FL,3.0380095865595793,0.06904567242180862
5557,Select Specialty Hospital - Greensboro,30,Greensboro,NC,2.0145457286053436,0.06715152428684479
5558,Select Specialty Hospital - Grosse Pointe,26,Detroit,MI,1.704237348285897,0.06554759031868834
5559,Select Specialty Hospital - Gulfport,61,Gulfport,MS,3.9919155816526253,0.06544123904348566
5560,Select Specialty Hospital - Harrisburg,0,Harrisburg,PA,0.0,0.07063319033218464
5561,Select Specialty Hospital - Jackson,53,Jackson,MS,3.4683856693047397,0.06544123904348566
5562,Select Specialty Hospital - Johnstown,39,Johnstown,PA,2.754694422955201,0.07063319033218464
5563,Select Specialty Hospital - Kansas City,40,Kansas City,KS,2.168776371308017,0.05421940928270042
5564,Select Specialty Hospital - Knoxville,35,Knoxville,TN,2.47183426443203,0.07062383612662942
5565,Select Specialty Hospital - Laurel Highlands,40,Latrobe,PA,2.8253276132873855,0.07063319033218464
5566,Select Specialty Hospital - Lexington,41,Lexington,KY,2.345187149659454,0.05719968657705985
5567,Select Specialty Hospital - Lincoln,24,Lincoln,NE,1.565071368597817,0.06521130702490904
5568,Select Specialty Hospital - Longview,32,Longview,TX,2.27838654578899,0.07119957955590593
5569,Select Specialty Hospital - Macomb,92,Mount Clemens,MI,6.030378309319327,0.06554759031868834
5570,Select Specialty Hospital - Madison,58,Madison,WI,3.3020558777016342,0.05693199789140749
5571,Select Specialty Hospital - McKeesport,30,McKeesport,PA,2.118995709965539,0.07063319033218464
5572,Select Specialty Hospital - Memphis,39,Memphis,TN,2.7543296089385474,0.07062383612662942
5573,Select Specialty Hospital - Miami,47,Miami,FL,3.245146603825005,0.06904567242180862
5574,Select Specialty Hospital - Milwaukee St. Francis,0,Milwaukee,WI,0.0,0.05693199789140749
5575,Select Specialty Hospital - Muskegon,31,Muskegon,MI,2.031975299879339,0.06554759031868834
5576,Select Specialty Hospital - Nashville,70,Nashville,TN,4.94366852886406,0.07062383612662942
5577,Select Specialty Hospital - North Knoxville,68,Powell,TN,4.802420856610801,0.07062383612662942
5578,Select Specialty Hospital - Northeast New Jersey,62,Rochelle Park,NJ,3.696187307060097,0.05961592430742092
5579,Select Specialty Hospital - Northern Kentucky,33,Fort Thomas,KY,1.887589657042975,0.05719968657705985
5580,Select Specialty Hospital - Northwest Detroit,36,Detroit,MI,2.3597132514727805,0.06554759031868834
5581,Select Specialty Hospital - Oklahoma City,72,Oklahoma City,OK,4.229242736942372,0.058739482457532945
5582,Select Specialty Hospital - Omaha,52,Omaha,NE,3.3909879652952704,0.06521130702490904
5583,Select Specialty Hospital - Orlando North,99,Orlando,FL,6.835521569759053,0.06904567242180862
5584,Select Specialty Hospital - Orlando South,0,Edgewood,FL,0.0,0.06904567242180862
5585,Select Specialty Hospital - Palm Beach,60,Lake Worth,FL,4.142740345308517,0.06904567242180862
5586,Select Specialty Hospital - Panama City,30,Panama City,FL,2.0713701726542584,0.06904567242180862
5587,Select Specialty Hospital - Pensacola,75,Pensacola,FL,5.178425431635646,0.06904567242180862
5588,Select Specialty Hospital - Phoenix,48,Phoenix,AZ,3.8405867970660146,0.0800122249388753
5589,Select Specialty Hospital - Phoenix Downtown,0,Phoenix,AZ,0.0,0.0800122249388753
5590,Select Specialty Hospital - Pontiac,30,Pontiac,MI,1.9664277095606502,0.06554759031868834
5591,Select Specialty Hospital - Quad Cities,50,Davenport,IA,3.1170922475270304,0.062341844950540605
5592,Select Specialty Hospital - Saginaw,32,Saginaw,MI,2.097522890198027,0.06554759031868834
5593,Select Specialty Hospital - Saint Louis,63,Saint Charles,MO,4.393855562026791,0.06974373907979033
5594,Select Specialty Hospital - Savannah,40,Savannah,GA,3.0236925744004624,0.07559231436001156
5595,Select Specialty Hospital - South Dakota,24,Sioux Falls,SD,0.8592023065833734,0.03580009610764056
5596,Select Specialty Hospital - Southeast Ohio,35,Newark,OH,2.6964880582688724,0.07704251595053921
5597,Select Specialty Hospital - Spectrum Health,20,Grand Rapids,MI,1.3109518063737668,0.06554759031868834
5598,Select Specialty Hospital - Springfield,44,Springfield,MO,3.0687245195107744,0.06974373907979033
5599,Select Specialty Hospital - Tallahassee,48,Tallahassee,FL,3.3141922762468137,0.06904567242180862
5600,Select Specialty Hospital - Tri Cities,33,Bristol,TN,2.330586592178771,0.07062383612662942
5601,Select Specialty Hospital - Tulsa,56,Tulsa,OK,3.2894110176218447,0.058739482457532945
5602,Select Specialty Hospital - Warren,0,Warren,OH,0.0,0.07704251595053921
5603,Select Specialty Hospital - Wichita,48,Wichita,KS,2.6025316455696204,0.05421940928270042
5604,Select Specialty Hospital - Wilmington,35,Wilmington,DE,2.3939808481532148,0.06839945280437756
5605,Select Specialty Hospital - York,0,York,PA,0.0,0.07063319033218464
5606,Select Specialty Hospital - Youngstown,80,Youngstown,OH,6.163401276043137,0.07704251595053921
5607,Select Specialty Hospital Fort Myers,60,Fort Myers,FL,4.142740345308517,0.06904567242180862
5608,Select Specialty Hospital Hampton Roads,25,Newport News,VA,1.661022014144835,0.0664408805657934
5609,Select Specialty Hospital Miami Lakes,60,Miami Lakes,FL,4.142740345308517,0.06904567242180862
5610,Select Specialty Hospital Midtown Atlanta,92,Atlanta,GA,6.954492921121063,0.07559231436001156
5611,Select Specialty Hospital Milwaukee -West Allis,63,West Allis,WI,3.586715867158672,0.05693199789140749
5612,Select Specialty Hospital Pittsburgh UPMC,32,Pittsburgh,PA,2.2602620906299085,0.07063319033218464
5613,Select Specialty Hospital The Villages,40,Oxford,FL,2.7618268968723445,0.06904567242180862
5614,Select Specialty Hospital-San Diego,110,San Diego,CA,8.584711233240158,0.07804282939309234
5615,Self Regional Healthcare,322,Greenwood,SC,22.67235494880546,0.07041104021368155
5616,Sells Indian Hospital,14,Sells,AZ,1.1201711491442543,0.0800122249388753
5617,Seneca Healthcare District,26,Chester,CA,2.029113564220401,0.07804282939309234
5618,Sentara Albemarle Medical Center,91,Elizabeth City,NC,6.1107887101028755,0.06715152428684479
5619,Sentara CarePlex Hospital,172,Hampton,VA,11.427831457316465,0.0664408805657934
5620,Sentara Halifax Regional Hospital,107,South Boston,VA,7.109174220539894,0.0664408805657934
5621,Sentara Heart Hospital,0,Norfolk,VA,0.0,0.0664408805657934
5622,Sentara Leigh Hospital,247,Norfolk,VA,16.41089749975097,0.0664408805657934
5623,Sentara Martha Jefferson Hospital,150,Charlottesville,VA,9.966132084869011,0.0664408805657934
5624,Sentara Norfolk General Hospital,527,Norfolk,VA,35.01434405817312,0.0664408805657934
5625,Sentara Northern Virginia Medical Center,147,Woodbridge,VA,9.766809443171631,0.0664408805657934
5626,Sentara Obici Hospital,175,Suffolk,VA,11.627154099013847,0.0664408805657934
5627,Sentara Princess Anne Hospital,174,Virginia Beach,VA,11.560713218448052,0.0664408805657934
5628,Sentara RMH Medical Center,238,Harrisonburg,VA,15.812929574658831,0.0664408805657934
5629,Sentara Virginia Beach General Hospital,259,Virginia Beach,VA,17.208188066540494,0.0664408805657934
5630,Sentara Williamsburg Regional Medical Center,145,Williamsburg,VA,9.633927682040044,0.0664408805657934
5631,Sequel Pomegranate Health Systems,0,Columbus,OH,0.0,0.07704251595053921
5632,Sequoia Hospital,208,Redwood City,CA,16.232908513763206,0.07804282939309234
5633,Sequoyah Adolescent Treatment Center,0,Albuquerque,NM,0.0,0.07555739058629232
5634,Sequoyah Memorial Hospital,41,Sallisaw,OK,2.408318780758851,0.058739482457532945
5635,Serenity Lane Inpatient Hospital,0,Coburg,OR,0.0,0.06729096989966556
5636,Seton Medical Center,434,Daly City,CA,33.87058795660208,0.07804282939309234
5637,Seton Medical Center Coastside,0,Moss Beach,CA,0.0,0.07804282939309234
5638,Seton Medical Center Harker Heights,66,Harker Heights,TX,4.6991722506897915,0.07119957955590593
5639,Seven Hills Hospital,134,Henderson,NV,12.052317247969421,0.08994266602962254
5640,Sevier Valley Hospital,24,Richfield,UT,1.917407878017789,0.07989199491740788
5641,Seymour Hospital,27,Seymour,TX,1.92238864800946,0.07119957955590593
5642,SGMC Berrien Campus,63,Nashville,GA,4.762315804680728,0.07559231436001156
5643,SGMC Lanier Campus,87,Lakeland,GA,6.576531349321005,0.07559231436001156
5644,Shamrock General Hospital,25,Shamrock,TX,1.7799894888976482,0.07119957955590593
5645,Shands Lake Shore Regional Medical Center,87,Lake City,FL,6.00697350069735,0.06904567242180862
5646,Shands Live Oak Regional Medical Center,25,Live Oak,FL,1.7261418105452155,0.06904567242180862
5647,Shands Starke Regional Medical Center,25,Starke,FL,1.7261418105452155,0.06904567242180862
5648,Shannon Medical Center,369,San Angelo,TX,26.27264485612929,0.07119957955590593
5649,Share Medical Center,105,Alva,OK,6.167645658040959,0.058739482457532945
5650,Sharkey-Issaquena Community Hospital,83,Rolling Fork,MS,5.431622840609309,0.06544123904348566
5651,Sharon Hospital,78,Sharon,CT,5.242672919109027,0.06721375537319266
5652,Sharon Regional Health System,233,Sharon,PA,16.45753334739902,0.07063319033218464
5653,Sharp Chula Vista Medical Center,343,Chula Vista,CA,26.768690481830674,0.07804282939309234
5654,Sharp Coronado Hospital,181,Coronado,CA,14.125752120149714,0.07804282939309234
5655,Sharp Grossmont Hospital,524,La Mesa,CA,40.89444260198039,0.07804282939309234
5656,Sharp Mary Birch Hospital for Women and Newborns,0,San Diego,CA,0.0,0.07804282939309234
5657,Sharp Memorial Hospital,862,San Diego,CA,67.2729189368456,0.07804282939309234
5658,Sharp Mesa Vista Hospital,158,San Diego,CA,12.33076704410859,0.07804282939309234
5659,Shasta Regional Medical Center,226,Redding,CA,17.63767944283887,0.07804282939309234
5660,Shelby Baptist Medical Center,252,Alabaster,AL,13.195970174739598,0.05236496101087142
5661,Sheltering Arms Hospital - Mechanicsville,40,Mechanicsville,VA,2.657635222631736,0.0664408805657934
5662,Sheltering Arms Hospital - Midlothian,28,Midlothian,VA,1.8603446558422154,0.0664408805657934
5663,Shenandoah Medical Center,25,Shenandoah,IA,1.5585461237635152,0.062341844950540605
5664,Shepherd Center,152,Atlanta,GA,11.490031782721756,0.07559231436001156
5665,Sheppard Pratt - Ellicott City Campus,0,Ellicott City,MD,0.0,0.07203870284979969
5666,Sheppard Pratt - Towson Campus,337,Baltimore,MD,24.277042860382494,0.07203870284979969
5667,Sheridan Community Hospital,22,Sheridan,MI,1.4420469870111434,0.06554759031868834
5668,Sheridan County Health Complex,18,Hoxie,KS,0.9759493670886076,0.05421940928270042
5669,Sheridan Memorial,64,Plentywood,MT,2.466943156867529,0.03854598682605514
5670,Sheridan Memorial Hospital,71,Sheridan,WY,3.76052512449072,0.05296514259846084
5671,Sheridan VA Medical Center,0,Sheridan,WY,0.0,0.05296514259846084
5672,Sherman Oaks Hospital,153,Sherman Oaks,CA,11.940552897143128,0.07804282939309234
5673,Shirley Ryan AbilityLab,225,Chicago,IL,15.258825600845146,0.06781700267042287
5674,Shoals Hospital,184,Muscle Shoals,AL,9.635152826000342,0.05236496101087142
5675,Shodair Children's Hospital,30,Helena,MT,1.1563796047816541,0.03854598682605514
5676,Shore Medical Center,199,Somers Point,NJ,11.863568937176764,0.05961592430742092
5677,Shore Rehabilitation Institute,40,Brick,NJ,2.384636972296837,0.05961592430742092
5678,Shoshone Medical Center,21,Kellogg,ID,0.9794976934905177,0.04664274730907227
5679,Shriners Hospital for Children - Salt Lake City,0,Salt Lake City,UT,0.0,0.07989199491740788
5680,Shriners Hospital for Children - Spokane,0,Spokane,WA,0.0,0.061870929544108944
5681,Shriners Hospitals for Children - Boston,0,Boston,MA,0.0,0.06894525511703066
5682,Shriners Hospitals for Children - Chicago,0,Chicago,IL,0.0,0.06781700267042287
5683,Shriners Hospitals for Children - Cincinnati,0,Cincinnati,OH,0.0,0.07704251595053921
5684,Shriners Hospitals for Children - Greenville,0,Greenville,SC,0.0,0.07041104021368155
5685,Shriners Hospitals for Children - Honolulu,0,Honolulu,HI,0.0,0.06737489516354488
5686,Shriners Hospitals for Children - Houston,0,Houston,TX,0.0,0.07119957955590593
5687,Shriners Hospitals for Children - Northern California,0,Sacramento,CA,0.0,0.07804282939309234
5688,Shriners Hospitals for Children - Philadelphia,0,Philadelphia,PA,0.0,0.07063319033218464
5689,Shriners Hospitals for Children - Portland,0,Portland,OR,0.0,0.06729096989966556
5690,Shriners Hospitals for Children - Saint Louis,0,Saint Louis,MO,0.0,0.06974373907979033
5691,Shriners Hospitals for Children - Springfield,0,Springfield,MA,0.0,0.06894525511703066
5692,Shriners Hospitals for Children - Tampa,0,Tampa,FL,0.0,0.06904567242180862
5693,Shriners Hospitals for Children - Twin Cities,0,Minneapolis,MN,0.0,0.050955013822568486
5694,Shriners Hospitals for Children- Shreveport,0,Shreveport,LA,0.0,0.05631156697471311
5695,Shriners Hospitals for Children-Galveston,0,Galveston,TX,0.0,0.07119957955590593
5696,Sibley Memorial Hospital,255,Washington,DC,35.457437140260524,0.13904877309906089
5697,Sidney and Lois Eskenazi Hospital,336,Indianapolis,IN,25.594700890084866,0.07617470503001449
5698,Sidney Health Center,118,Sidney,MT,4.548426445474506,0.03854598682605514
5699,Sidney Regional Health Center,80,Sidney,NE,5.216904561992724,0.06521130702490904
5700,Sierra Nevada Memorial Hospital,104,Grass Valley,CA,8.116454256881603,0.07804282939309234
5701,Sierra Tucson,0,Tucson,AZ,0.0,0.0800122249388753
5702,Sierra View District Hospital,163,Porterville,CA,12.720981191074053,0.07804282939309234
5703,Sierra Vista Hospital,171,Sacramento,CA,13.345323826218792,0.07804282939309234
5704,Sierra Vista Hospital,11,Truth or Consequences,NM,0.8311312964492156,0.07555739058629232
5705,Sierra Vista Regional Medical Center,162,San Luis Obispo,CA,12.64293836168096,0.07804282939309234
5706,Signature Psychiatric Hospital,72,North Kansas City,MO,5.021549213744904,0.06974373907979033
5707,SIH Saint Joseph Memorial Hospital,25,Murphysboro,IL,1.6954250667605717,0.06781700267042287
5708,Siloam Springs Regional Hospital,44,Siloam Springs,AR,2.5634606534744595,0.058260469397146804
5709,Silver Cross Hospital,302,New Lenox,IL,20.48073480646771,0.06781700267042287
5710,Silver Hill Hospital,39,New Canaan,CT,2.6213364595545134,0.06721375537319266
5711,Silver Oaks Behavioral Hospital,0,New Lenox,IL,0.0,0.06781700267042287
5712,Simpson General Hospital,35,Mendenhall,MS,2.290443366521998,0.06544123904348566
5713,Sinai Children's Hospital,0,Chicago,IL,0.0,0.06781700267042287
5714,Sinai Hospital,418,Baltimore,MD,30.11217779121627,0.07203870284979969
5715,Sioux Center Health Center,88,Sioux Center,IA,5.486082355647573,0.062341844950540605
5716,Sioux Falls Specialty Hospital,26,Sioux Falls,SD,0.9308024987986545,0.03580009610764056
5717,Sioux Falls VA Medical Center,0,Sioux Falls,SD,0.0,0.03580009610764056
5718,Siskin Hospital for Physical Rehabilitation,194,Chattanooga,TN,13.701024208566109,0.07062383612662942
5719,Sisters of Charity Hospital,466,Buffalo,NY,32.8175168792198,0.07042385596399099
5720,Sisters of Charity Hospital - Saint Joseph Campus,119,Buffalo,NY,8.380438859714928,0.07042385596399099
5721,Sistersville General Hospital,25,Sistersville,WV,1.8318678390620835,0.07327471356248334
5722,Skagit Valley Hospital,137,Mount Vernon,WA,8.476317347542926,0.061870929544108944
5723,Skiff Medical Center,48,Newton,IA,2.992408557625949,0.062341844950540605
5724,Skokie Hospital,156,Skokie,IL,10.579452416585967,0.06781700267042287
5725,Sky Lakes Medical Center,105,Klamath Falls,OR,7.0655518394648835,0.06729096989966556
5726,Sky Ridge Medical Center,272,Lone Tree,CO,20.72575529961609,0.07619762977800033
5727,Skyline Health,14,White Salmon,WA,0.8661930136175252,0.061870929544108944
5728,Sleepy Eye Medical Center,16,Sleepy Eye,MN,0.8152802211610958,0.050955013822568486
5729,Slidell Memorial Hospital,231,Slidell,LA,13.007971971158728,0.05631156697471311
5730,SMHC Medical Center - Biddeford,226,Biddeford,ME,12.945396145610278,0.05728051391862955
5731,Smilow Cancer Hospital at Yale-New Haven,0,New Haven,CT,0.0,0.06721375537319266
5732,Smith County Memorial Hospital,16,Smith Center,KS,0.8675105485232067,0.05421940928270042
5733,Smokey Point Behavioral Hospital,115,Marysville,WA,7.115156897572528,0.061870929544108944
5734,Smyth County Community Hospital,153,Marion,VA,10.165454726566391,0.0664408805657934
5735,Snoqualmie Valley Hospital,25,Snoqualmie,WA,1.5467732386027235,0.061870929544108944
5736,Socorro General Hospital,24,Socorro,NM,1.8133773740710157,0.07555739058629232
5737,Soin Medical Center,129,Beavercreek,OH,9.938484557619558,0.07704251595053921
5738,Solara Specialty Hospitals Brownsville,0,Brownsville,TX,0.0,0.07119957955590593
5739,Solara Specialty Hospitals Harlingen,82,Harlingen,TX,5.838365523584287,0.07119957955590593
5740,Solara Specialty Hospitals McAllen,54,McAllen,TX,3.84477729601892,0.07119957955590593
5741,Soldiers & Sailors Memorial Hospital,186,Penn Yan,NY,13.098837209302324,0.07042385596399099
5742,Solomon Carter Fuller Mental Health Center,60,Boston,MA,4.13671530702184,0.06894525511703066
5743,Sonoma Developmental Center,13,Eldridge,CA,1.0145567821102004,0.07804282939309234
5744,Sonoma Specialty Hospital,37,Sebastopol,CA,2.887584687544417,0.07804282939309234
5745,Sonoma Valley Hospital,75,Sonoma,CA,5.853212204481926,0.07804282939309234
5746,Sonora Behavioral Health Hospital,140,Tucson,AZ,11.201711491442543,0.0800122249388753
5747,South Baldwin Regional Medical Center,112,Foley,AL,5.8648756332176,0.05236496101087142
5748,South Bay Hospital,138,Sun City Center,FL,9.528302794209589,0.06904567242180862
5749,South Bay Medical Center,257,Harbor City,CA,20.05700715402473,0.07804282939309234
5750,South Beach Psychiatric Center,257,Staten Island,NY,18.098930982745685,0.07042385596399099
5751,South Big Horn County Hospital,47,Basin,WY,2.4893617021276597,0.05296514259846084
5752,South Cameron Memorial Hospital,49,Cameron,LA,2.7592667817609424,0.05631156697471311
5753,South Central Kansas Regional Medical Center,44,Arkansas City,KS,2.3856540084388187,0.05421940928270042
5754,South Central Regional Medical Center,268,Laurel,MS,17.538252063654156,0.06544123904348566
5755,South Coast Global Medical Center,178,Santa Ana,CA,13.891623631970438,0.07804282939309234
5756,South County Health,79,Wakefield,RI,4.924936386768448,0.062340966921119595
5757,South Dakota Human Services Center,83,Yankton,SD,2.9714079769341666,0.03580009610764056
5758,South Davis Community Hospital,111,Bountiful,UT,8.868011435832274,0.07989199491740788
5759,South Florida Baptist Hospital,147,Plant City,FL,10.149713846005866,0.06904567242180862
5760,South Florida State Hospital,50,Pembroke Pines,FL,3.452283621090431,0.06904567242180862
5761,South Georgia Medical Center,288,Valdosta,GA,21.77058653568333,0.07559231436001156
5762,South Lake Hospital,170,Clermont,FL,11.737764311707465,0.06904567242180862
5763,South Lincoln Medical Center,37,Kemmerer,WY,1.9597102761430512,0.05296514259846084
5764,South Lyon Medical Center,63,Yerington,NV,5.666387959866221,0.08994266602962254
5765,South Miami Hospital,436,South Miami,FL,30.10391317590856,0.06904567242180862
5766,South Mississippi County Regional Medical Center,25,Osceola,AR,1.45651173492867,0.058260469397146804
5767,South Mississippi State Hospital,45,Purvis,MS,2.9448557569568545,0.06544123904348566
5768,South Oaks Hospital,202,Amityville,NY,14.225618904726181,0.07042385596399099
5769,South Peninsula Hospital,49,Homer,AK,2.866141732283465,0.05849268841394826
5770,South Plains Rehabilitation Hospital,0,Lubbock,TX,0.0,0.07119957955590593
5771,South Pointe Hospital,131,Warrensville Heights,OH,10.092569589520636,0.07704251595053921
5772,South Sacramento Medical Center,209,Sacramento,CA,16.3109513431563,0.07804282939309234
5773,South Seminole Hospital,0,Longwood,FL,0.0,0.06904567242180862
5774,South Shore Hospital,392,South Weymouth,MA,27.02654000587602,0.06894525511703066
5775,South Shore Hospital,137,Chicago,IL,9.290929365847933,0.06781700267042287
5776,South Sunflower County Hospital,47,Indianola,MS,3.075738235043826,0.06544123904348566
5777,South Texas Behavioral Health Center,0,Edinburg,TX,0.0,0.07119957955590593
5778,South Texas Rehabilitation Hospital,40,Brownsville,TX,2.8479831822362374,0.07119957955590593
5779,South Texas Spine & Surgical Hospital,30,San Antonio,TX,2.135987386677178,0.07119957955590593
5780,South Texas Surgical Hospital,33,Corpus Christi,TX,2.3495861253448957,0.07119957955590593
5781,Southampton Memorial Hospital,204,Franklin,VA,13.553939635421855,0.0664408805657934
5782,Southcoast Behavioral Health,120,Dartmouth,MA,8.27343061404368,0.06894525511703066
5783,Southeast Colorado Hospital District,71,Springfield,CO,5.410031714238023,0.07619762977800033
5784,Southeast Georgia Health System - Brunswick Campus,300,Brunswick,GA,22.677694308003467,0.07559231436001156
